#U ADC

#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -11               8               1              HB  0.69368 -0.28902  0.70672  0.00213 -0.31608  0.70707 -0.26855 -0.02085 -0.26415  0.67475   42004588
              -12               8               1              HB  0.51187 -0.16522  0.51560 -0.05716 -0.20702  0.49981 -0.16299 -0.07132 -0.12979  0.48666   42004608
              -13               8               1              HB  0.56254 -0.20467  0.61654 -0.00790 -0.20865  0.49237 -0.21411 -0.03479 -0.14653  0.57690   42004688
              -14               8               1              HB  0.44902 -0.14912  0.45987 -0.00446 -0.14044  0.43505 -0.10454  0.01702 -0.09866  0.44983   42004708
              -15               8               1              HB  0.51234 -0.23669  0.59398  0.01523 -0.16899  0.49066 -0.23528 -0.08641 -0.21933  0.46162   42004788
              -15               8               2              HB  0.47999 -0.16281  0.47058 -0.01998 -0.15742  0.47582 -0.16041 -0.02142 -0.14554  0.48672   42008788
              -16               8               1              HB  0.47763 -0.17430  0.53524 -0.00136 -0.18552  0.49229 -0.19347  0.02408 -0.19074  0.46213   42004808
              -16               8               2              HB  0.54818 -0.19157  0.53098  0.00254 -0.15538  0.51960 -0.16452  0.00437 -0.17291  0.52949   42008808
               -1               9               1              HB  0.67156 -0.25086  0.64012 -0.04910 -0.26247  0.63478 -0.32348 -0.08448 -0.27786  0.64993   42004089
               -2               9               1              HB  0.50655 -0.16572  0.46186 -0.00184 -0.11416  0.46846 -0.16420 -0.10517 -0.14329  0.45525   42004109
               -3               9               1              HB  0.42364 -0.13390  0.39964 -0.05787 -0.18049  0.39783 -0.19723 -0.02679 -0.12791  0.39198   42004189
               -4               9               1              HB  0.63949 -0.25611  0.66606  0.05979 -0.23130  0.63526 -0.23220  0.08584 -0.24734  0.63831   42004209
               -5               9               1              HB  0.52948 -0.19676  0.55511 -0.07999 -0.21307  0.55593 -0.16320 -0.06644 -0.17862  0.54509   42004289
               -6               9               1              HB  0.51387 -0.17083  0.49214 -0.05020 -0.19097  0.50601 -0.17810 -0.05337 -0.14064  0.50685   42004309
               -7               9               1              HB  0.43811 -0.13732  0.42440 -0.04336 -0.16912  0.45493 -0.13210 -0.05575 -0.09184  0.43123   42004389
               -8               9               1              HB  0.49184 -0.17356  0.52099 -0.03826 -0.20158  0.49694 -0.16844 -0.05084 -0.11656  0.48160   42004409
               -9               9               1              HB  0.55970 -0.20668  0.56265 -0.02774 -0.23448  0.56049 -0.19841 -0.02589 -0.18737  0.57514   42004489
              -10               9               1              HB  0.63251 -0.20347  0.62355 -0.03486 -0.24168  0.64490 -0.23815 -0.09580 -0.20981  0.64778   42004509
              -11               9               1              HB  0.48611 -0.16089  0.47226 -0.01953 -0.16953  0.47605 -0.09358 -0.00134 -0.10389  0.45109   42004589
              -12               9               1              HB  0.62269 -0.24790  0.60680 -0.01036 -0.19361  0.60554 -0.19809  0.02517 -0.22105  0.61119   42004609
              -13               9               1              HB  0.57124 -0.19709  0.57934  0.03252 -0.13754  0.57830 -0.18582 -0.11380 -0.19462  0.58111   42004689
              -14               9               1              HB  0.47771 -0.16297  0.49022 -0.06701 -0.22950  0.45850 -0.16645  0.10118 -0.10514  0.49738   42004709
              -15               9               1              HB  0.66142 -0.25473  0.66237 -0.03438 -0.23718  0.64731 -0.24812 -0.12215 -0.21723  0.64013   42004789
              -15               9               2              HB  0.51410 -0.15617  0.46708 -0.01628 -0.15889  0.49444 -0.14728  0.05911 -0.13589  0.49044   42008789
              -16               9               1              HB  0.65266 -0.26911  0.66540 -0.00394 -0.24498  0.62105 -0.23711  0.09604 -0.27308  0.64004   42004809
              -16               9               2              HB  0.49982 -0.18339  0.49877 -0.04600 -0.18426  0.47330 -0.11860 -0.00121 -0.13003  0.43277   42008809
               -1              10               1              HB  0.52565 -0.19924  0.53039 -0.05313 -0.21994  0.52658 -0.20136  0.08441 -0.19920  0.52568   4200408A
               -2              10               1              HB  0.52867 -0.17389  0.48164  0.01705 -0.12143  0.49168 -0.19809  0.03148 -0.21190  0.48667   4200410A
               -3              10               1              HB  0.42847 -0.14177  0.41213 -0.02844 -0.17298  0.40763 -0.16588  0.07046 -0.12421  0.41726   4200418A
               -4              10               1              HB  0.69542 -0.29394  0.67206 -0.01931 -0.26369  0.68682 -0.25878  0.08144 -0.29029  0.72077   4200420A
               -5              10               1              HB  0.40750 -0.12285  0.38608  0.03110 -0.06464  0.38173 -0.15265 -0.07074 -0.13570  0.40585   4200428A
               -6              10               1              HB  0.53277 -0.17478  0.46925 -0.03438 -0.21973  0.51729 -0.22343 -0.10089 -0.14047  0.48942   4200430A
               -7              10               1              HB  0.42326 -0.13408  0.42730 -0.00905 -0.13701  0.39616 -0.09100  0.09405 -0.08734  0.41960   4200438A
               -8              10               1              HB  0.57051 -0.20977  0.61698 -0.02300 -0.24350  0.57133 -0.18962 -0.00241 -0.22400  0.57700   4200440A
               -9              10               1              HB  0.40916 -0.12751  0.42206  0.00156 -0.13990  0.41266 -0.11481  0.00392 -0.09169  0.42434   4200448A
              -10              10               1              HB  0.47811 -0.16209  0.48372 -0.03978 -0.19326  0.48778 -0.17302  0.06341 -0.18080  0.46357   4200450A
              -11              10               1              HB  0.49804 -0.16097  0.46999 -0.00865 -0.15303  0.45760 -0.16449  0.04121 -0.18234  0.48503   4200458A
              -12              10               1              HB  0.56992 -0.20005  0.60457 -0.05920 -0.26414  0.54613 -0.25245 -0.05695 -0.20719  0.62597   4200460A
              -13              10               1              HB  0.47137 -0.14198  0.47187 -0.02590 -0.15128  0.47596 -0.15289  0.09396 -0.10964  0.47824   4200468A
              -14              10               1              HB  0.41710 -0.13670  0.45959 -0.01057 -0.13121  0.44827 -0.12545 -0.07567 -0.12914  0.45477   4200470A
              -15              10               1              HB  0.69856 -0.24648  0.62484 -0.06631 -0.23875  0.64712 -0.26068  0.07774 -0.27892  0.67440   4200478A
              -15              10               2              HB  0.64216 -0.23221  0.62001 -0.04082 -0.25290  0.59406 -0.24002  0.01086 -0.22599  0.56773   4200878A
              -16              10               1              HB  0.44142 -0.15878  0.46954  0.00136 -0.14009  0.43733 -0.16935 -0.04337 -0.15928  0.42823   4200480A
              -16              10               2              HB  0.62074 -0.24355  0.65404  0.00358 -0.20065  0.59183 -0.22893 -0.02022 -0.24228  0.61485   4200880A
               -1              11               1              HB  0.60428 -0.21050  0.57828 -0.03606 -0.21113  0.57427 -0.19243  0.11296 -0.16403  0.59683   4200408B
               -2              11               1              HB  0.51040 -0.17688  0.49288 -0.04653 -0.19989  0.47982 -0.22908  0.01542 -0.23129  0.48772   4200410B
               -3              11               1              HB  0.47818 -0.16243  0.45936 -0.03816 -0.16379  0.45513 -0.20016 -0.04343 -0.19120  0.46529   4200418B
               -4              11               1              HB  0.69170 -0.25812  0.67041  0.00660 -0.24176  0.67402 -0.31663 -0.14903 -0.26207  0.74411   4200420B
               -5              11               1              HB  0.53078 -0.17133  0.47919 -0.04028 -0.19286  0.51210 -0.15886  0.00766 -0.17235  0.50132   4200428B
               -6              11               1              HB  0.57576 -0.20762  0.54444  0.01979 -0.15708  0.48946 -0.22860 -0.10540 -0.19209  0.53699   4200430B
               -7              11               1              HB  0.59799 -0.19933  0.54807 -0.01364 -0.18135  0.53946 -0.20759  0.03461 -0.15263  0.53494   4200438B
               -8              11               1              HB  0.54298 -0.18469  0.52431 -0.02535 -0.20660  0.50975 -0.24253 -0.03012 -0.17811  0.53460   4200440B
               -9              11               1              HB  0.42930 -0.14764  0.43220 -0.00699 -0.15318  0.41860 -0.19432 -0.07956 -0.16657  0.41922   4200448B
              -10              11               1              HB  0.55574 -0.21104  0.58514  0.00467 -0.17039  0.56279 -0.19885 -0.05281 -0.23381  0.56486   4200450B
              -11              11               1              HB  0.67404 -0.24001  0.65222 -0.02912 -0.25369  0.65304 -0.29738 -0.01425 -0.29284  0.67594   4200458B
              -12              11               1              HB  0.65934 -0.21348  0.58059 -0.01390 -0.26410  0.60533 -0.28155  0.08437 -0.21920  0.64149   4200460B
