#  eta  phi  dep  det     cap0     cap1     cap2     cap3  HcalDetId
    -6   26    1   HB  3.78280  4.41900  4.37460  4.58720   4200431A
    -6   27    1   HB  4.52000  4.45740  4.71340  4.12820   4200431B
    -6   28    1   HB  2.91840  2.86720  3.24940  3.44460   4200431C
    -6   29    1   HB  4.21140  4.18700  4.46280  4.00200   4200431D
    -6   30    1   HB  2.53241  2.35011  2.74940  2.73200   4200431E
    -6   31    1   HB  5.22620  4.35840  5.09900  4.99490   4200431F
    -6   32    1   HB  3.24680  3.35880  3.65040  3.25320   42004320
    -6   33    1   HB  3.03700  3.33140  3.38140  3.46320   42004321
    -6   34    1   HB  3.59820  3.47100  3.87040  3.83780   42004322
    -6   35    1   HB  3.82780  3.89940  3.82800  4.21460   42004323
    -6   36    1   HB  4.18134  4.05980  4.15360  4.12360   42004324
    -6   37    1   HB  4.34700  4.38560  4.87460  3.88260   42004325
    -6   38    1   HB  3.63400  4.17760  4.19120  4.28300   42004326
    -6   39    1   HB  4.71540  4.65180  4.59500  3.77540   42004327
    -6   40    1   HB  4.15400  4.08760  4.37340  3.96460   42004328
    -6   41    1   HB  2.35580  2.40420  2.18441  2.53440   42004329
    -6   42    1   HB  4.80980  5.01800  4.96660  5.09540   4200432A
    -6   43    1   HB  3.47400  4.04000  3.43440  4.16140   4200432B
    -6   44    1   HB  4.96140  5.00600  5.21340  5.30460   4200432C
    -6   45    1   HB  4.49320  4.57000  4.64480  4.47420   4200432D
    -6   46    1   HB  4.10520  3.99780  3.87640  3.53600   4200432E
    -6   47    1   HB  3.52240  3.92200  3.38960  3.82720   4200432F
    -6   48    1   HB  3.75640  3.88560  3.85060  3.78060   42004330
    -6   49    1   HB  3.26680  3.47060  3.41840  3.54020   42004331
    -6   50    1   HB  3.35260  3.83780  3.58100  4.10720   42004332
    -6   51    1   HB  3.55181  3.24035  3.80540  2.64363   42004333
    -6   52    1   HB  3.28300  3.92660  3.81100  4.55700   42004334
    -6   53    1   HB  3.86800  4.20200  3.90120  4.06140   42004335
    -6   54    1   HB  5.57160  5.51600  5.82026  5.68340   42004336
    -6   55    1   HB  5.00980  5.54140  4.83940  5.38520   42004337
    -6   56    1   HB  4.36580  4.25560  4.26920  4.91160   42004338
    -6   57    1   HB  2.64400  2.81400  3.34780  2.86760   42004339
    -6   58    1   HB  3.73900  4.05240  3.97760  3.46860   4200433A
    -6   59    1   HB  3.64700  3.57862  3.33380  3.45260   4200433B
    -6   60    1   HB  3.35300  3.16340  3.61660  3.77820   4200433C
    -6   61    1   HB  4.02040  3.81720  3.93620  4.17540   4200433D
    -6   62    1   HB  3.30600  3.46620  3.71600  3.69720   4200433E
    -6   63    1   HB  4.73450  4.88600  4.91600  5.06200   4200433F
    -6   64    1   HB  4.59000  4.69500  4.92300  4.56850   42004340
    -6   65    1   HB  3.99350  4.27000  4.64900  4.05350   42004341
    -6   66    1   HB  4.50100  3.86000  4.63500  4.08950   42004342
    -6   67    1   HB  3.19800  3.53100  3.25540  3.36680   42004343
    -6   68    1   HB  4.83040  4.72420  5.30600  5.02820   42004344
    -6   69    1   HB  3.70180  3.93740  3.75920  3.65760   42004345
    -6   70    1   HB  3.68640  3.39260  3.41080  3.97400   42004346
    -6   71    1   HB  2.21606  2.37990  2.80560  1.97110   42004347
    -6   72    1   HB  3.08840  3.38640  2.88740  3.63380   42004348
    -7    1    1   HB  3.31460  3.11680  3.25480  3.02660   42004381
    -7    2    1   HB  4.64320  4.56340  4.66900  4.32660   42004382
    -7    3    1   HB  2.00450  2.76220  2.69440  2.58140   42004383
    -7    4    1   HB  3.25840  3.49980  3.52120  3.44800   42004384
    -7    5    1   HB  3.94040  3.97100  4.26060  3.70580   42004385
    -7    6    1   HB  3.18760  3.44600  3.58560  3.55780   42004386
    -7    7    1   HB  3.45700  3.61600  3.54720  3.69080   42004387
    -7    8    1   HB  2.73765  3.24560  3.23420  3.08100   42004388
    -7    9    1   HB  3.66480  3.93420  3.72460  3.93180   42004389
    -7   10    1   HB  3.18620  4.07800  3.68700  3.91220   4200438A
    -7   11    1   HB  3.91600  3.86580  4.16600  4.07540   4200438B
    -7   12    1   HB  3.66840  3.66860  3.54420  3.75960   4200438C
    -7   13    1   HB  3.30840  3.69280  3.61820  3.66600   4200438D
    -7   14    1   HB  3.48880  3.60820  3.66340  3.58620   4200438E
    -7   15    1   HB  4.00800  3.65660  4.16340  3.89700   4200438F
    -7   16    1   HB  4.79480  4.96960  4.97900  4.54620   42004390
    -7   17    1   HB  4.50760  4.03460  4.64440  4.70720   42004391
    -7   18    1   HB  4.05360  4.14400  4.23020  4.09400   42004392
    -7   19    1   HB  4.53800  4.63300  4.76340  5.09900   42004393
    -7   20    1   HB  4.68900  5.18160  4.69720  4.58920   42004394
    -7   21    1   HB  3.99460  4.05860  4.10400  4.22560   42004395
    -7   22    1   HB  3.54740  3.59420  3.96520  3.69940   42004396
    -7   23    1   HB  4.59400  3.84820  3.94280  3.50660   42004397
    -7   24    1   HB  3.53460  3.66720  3.99820  4.26100   42004398
    -7   25    1   HB  3.27980  3.05920  3.89380  3.60200   42004399
    -7   26    1   HB  2.80480  2.59460  2.93860  2.91360   4200439A
    -7   27    1   HB  3.37520  3.65440  3.47480  3.71860   4200439B
    -7   28    1   HB  3.55460  4.12120  3.53440  3.96020   4200439C
    -7   29    1   HB  3.89160  3.77240  4.31060  4.40100   4200439D
    -7   30    1   HB  2.94320  2.80820  3.41600  2.90760   4200439E
    -7   31    1   HB  4.39280  4.59560  4.34080  4.54020   4200439F
    -7   32    1   HB  3.95920  4.30580  4.21720  4.32200   420043A0
    -7   33    1   HB  3.74960  4.06500  3.65700  3.86980   420043A1
    -7   34    1   HB  4.78500  4.32800  4.52040  4.93140   420043A2
    -7   35    1   HB  5.48260  4.57820  4.98140  4.84960   420043A3
    -7   36    1   HB  3.55680  3.43700  3.84420  3.63600   420043A4
    -7   37    1   HB  3.84400  3.42340  3.98660  3.71880   420043A5
    -7   38    1   HB  3.67940  3.76160  3.78720  3.74780   420043A6
    -7   39    1   HB  3.28300  3.33040  3.44700  3.17200   420043A7
    -7   40    1   HB  2.91900  3.39020  3.02320  3.22540   420043A8
    -7   41    1   HB  4.60880  4.47240  4.58120  4.54760   420043A9
    -7   42    1   HB  3.66120  3.45280  3.86360  3.98080   420043AA
    -7   43    1   HB  4.33640  4.40520  4.26120  4.18860   420043AB
    -7   44    1   HB  4.39620  4.91748  5.12660  5.18200   420043AC
    -7   45    1   HB  3.81500  4.09880  4.04040  4.08140   420043AD
    -7   46    1   HB  4.49240  4.11760  4.41960  4.36940   420043AE
    -7   47    1   HB  3.13060  3.12340  3.36280  3.04320   420043AF
    -7   48    1   HB  3.51380  3.59180  3.89620  3.65900   420043B0
    -7   49    1   HB  3.57380  4.36820  4.03620  3.78080   420043B1
    -7   50    1   HB  3.58840  3.87400  3.75300  4.07920   420043B2
    -7   51    1   HB  5.45960  5.31320  5.63360  5.65963   420043B3
    -7   52    1   HB  3.73880  2.76740  3.47740  3.55920   420043B4
    -7   53    1   HB  3.85420  3.99540  4.59880  4.07180   420043B5
    -7   54    1   HB  2.85960  3.01160  3.41740  2.76480   420043B6
    -7   55    1   HB  4.41380  4.34340  4.42480  4.48540   420043B7
    -7   56    1   HB  3.93800  3.87540  4.28980  3.96880   420043B8
    -7   57    1   HB  4.19100  4.22500  4.35040  4.30320   420043B9
    -7   58    1   HB  3.93000  3.82240  3.94360  3.75020   420043BA
    -7   59    1   HB  2.97100  3.01160  3.03500  3.41020   420043BB
    -7   60    1   HB  3.42720  3.32100  3.70780  3.36120   420043BC
    -7   61    1   HB  3.89560  4.01960  4.31020  4.62720   420043BD
    -7   62    1   HB  3.92400  4.44020  4.67960  4.64360   420043BE
    -7   63    1   HB  4.06800  4.04200  3.62350  3.90700   420043BF
    -7   64    1   HB  4.36050  4.47700  4.54150  4.69050   420043C0
    -7   65    1   HB  3.47150  3.88150  3.48050  3.62300   420043C1
    -7   66    1   HB  2.45850  2.69100  2.51401  3.06100   420043C2
    -7   67    1   HB  3.82460  3.84500  3.52520  3.68940   420043C3
    -7   68    1   HB  3.36100  3.52840  3.56180  3.67500   420043C4
    -7   69    1   HB  2.68684  3.71540  3.53840  3.69620   420043C5
    -7   70    1   HB  4.39180  4.41240  4.30640  4.17800   420043C6
    -7   71    1   HB  3.09400  2.83620  3.32840  3.21760   420043C7
    -7   72    1   HB  2.96720  3.16013  3.20320  3.15680   420043C8
    -8    1    1   HB  3.52701  3.18540  3.86220  3.28116   42004401
    -8    2    1   HB  3.28980  3.68540  3.91680  4.48440   42004402
    -8    3    1   HB  2.79720  2.94380  2.67720  2.76320   42004403
    -8    4    1   HB  3.36560  4.06180  4.13260  4.08240   42004404
    -8    5    1   HB  4.57560  4.74340  4.74300  5.02880   42004405
    -8    6    1   HB  4.12660  4.06160  4.33460  4.68920   42004406
    -8    7    1   HB  3.74740  3.96980  3.92800  3.93320   42004407
    -8    8    1   HB  3.14200  3.42160  3.40220  3.38340   42004408
    -8    9    1   HB  3.22580  3.96520  3.80720  3.76820   42004409
    -8   10    1   HB  3.14640  3.51740  3.34980  3.00460   4200440A
    -8   11    1   HB  4.14680  4.42980  4.35440  4.35940   4200440B
    -8   12    1   HB  3.66040  4.28020  3.43720  4.03520   4200440C
    -8   13    1   HB  3.94400  3.69920  3.69960  3.59360   4200440D
    -8   14    1   HB  3.44540  3.30860  4.05320  3.73180   4200440E
    -8   15    1   HB  4.15180  4.32520  4.02700  4.07780   4200440F
    -8   16    1   HB  4.31040  4.54540  4.14540  4.28320   42004410
    -8   17    1   HB  4.22620  4.22240  4.40820  4.27300   42004411
    -8   18    1   HB  3.54480  4.03160  4.04900  3.73700   42004412
    -8   19    1   HB  3.45260  3.48580  3.68260  3.54840   42004413
    -8   20    1   HB  3.00060  3.02600  3.30260  3.06100   42004414
    -8   21    1   HB  3.45880  3.81600  3.53040  3.67400   42004415
    -8   22    1   HB  3.68900  3.51820  3.42720  4.00880   42004416
    -8   23    1   HB  3.00440  3.23160  3.35400  3.53360   42004417
    -8   24    1   HB  3.89460  4.21500  3.99200  4.12580   42004418
    -8   25    1   HB  2.76040  3.01500  3.05100  2.85040   42004419
    -8   26    1   HB  4.03520  4.15440  4.17180  4.36920   4200441A
    -8   27    1   HB  3.68060  3.84560  3.97820  4.18100   4200441B
    -8   28    1   HB  3.22460  3.41060  3.67560  3.85200   4200441C
    -8   29    1   HB  3.30580  3.19860  3.44059  3.11552   4200441D
    -8   30    1   HB  2.88120  2.85480  3.33840  2.80460   4200441E
    -8   31    1   HB  3.05120  3.73460  3.25060  3.53380   4200441F
    -8   32    1   HB  4.12580  4.16640  4.23760  4.09540   42004420
    -8   33    1   HB  2.91680  3.19540  3.48240  3.10920   42004421
    -8   34    1   HB  4.47800  4.01160  4.93200  4.31360   42004422
    -8   35    1   HB  4.07300  4.06600  4.19300  4.20340   42004423
    -8   36    1   HB  4.98860  4.77520  5.09340  5.08360   42004424
    -8   37    1   HB  3.72300  3.71940  4.20920  3.77220   42004425
    -8   38    1   HB  2.55820  3.04031  2.95449  2.80920   42004426
    -8   39    1   HB  4.35740  4.49020  4.99980  3.92960   42004427
    -8   40    1   HB  3.87140  4.31780  3.54040  4.03740   42004428
    -8   41    1   HB  3.88740  3.96420  4.02740  3.80740   42004429
    -8   42    1   HB  3.69760  3.76080  3.91760  4.19580   4200442A
    -8   43    1   HB  2.94120  3.44060  3.34860  3.34040   4200442B
    -8   44    1   HB  3.59560  3.80940  3.56340  3.81540   4200442C
    -8   45    1   HB  4.16760  3.68180  4.01900  4.00920   4200442D
    -8   46    1   HB  3.86780  3.92340  4.18760  4.10400   4200442E
    -8   47    1   HB  3.21540  3.10380  3.29500  2.98960   4200442F
    -8   48    1   HB  3.57960  3.77200  4.12960  4.42100   42004430
    -8   49    1   HB  3.36760  3.49280  3.55320  3.47300   42004431
    -8   50    1   HB  3.34720  3.57820  3.77260  3.66360   42004432
    -8   51    1   HB  3.09460  3.52400  3.91840  3.08540   42004433
    -8   52    1   HB  4.14880  4.19480  4.17320  4.69620   42004434
    -8   53    1   HB  4.64140  4.93200  4.92220  4.60680   42004435
    -8   54    1   HB  3.21740  3.14540  3.38260  3.70320   42004436
    -8   55    1   HB  4.40480  4.47720  4.21860  4.21720   42004437
    -8   56    1   HB  3.37700  4.02340  3.65080  3.96900   42004438
    -8   57    1   HB  2.68004  2.36555  2.95740  2.22140   42004439
    -8   58    1   HB  3.66020  3.85680  3.67460  3.52920   4200443A
    -8   59    1   HB  3.75820  3.77860  3.96280  3.59540   4200443B
    -8   60    1   HB  4.08272  4.12800  4.04460  4.17820   4200443C
    -8   61    1   HB  2.98380  3.36780  2.97120  3.24680   4200443D
    -8   62    1   HB  3.25880  3.67480  3.64100  3.70040   4200443E
    -8   63    1   HB  3.95350  4.11500  4.42500  4.16700   4200443F
    -8   64    1   HB  3.94050  3.69200  3.91650  3.26300   42004440
    -8   65    1   HB  4.62600  4.49500  4.84700  4.65750   42004441
    -8   66    1   HB  3.81800  4.14650  4.10700  3.96700   42004442
    -8   67    1   HB  3.64980  3.58960  3.79600  3.54420   42004443
    -8   68    1   HB  3.80060  2.71180  3.37280  3.43300   42004444
    -8   69    1   HB  4.06380  3.86160  3.71720  3.77440   42004445
    -8   70    1   HB  4.15220  4.38940  4.39480  4.41040   42004446
    -8   71    1   HB  3.53780  3.89140  3.65100  4.35620   42004447
    -8   72    1   HB  3.40700  4.19220  3.91960  3.86500   42004448
    -9    1    1   HB  3.97980  4.31760  4.40520  3.87380   42004481
    -9    2    1   HB  3.30900  3.72860  3.54980  3.90840   42004482
    -9    3    1   HB  3.91580  3.94080  4.04240  4.28180   42004483
    -9    4    1   HB  3.86900  3.79880  3.76220  3.55280   42004484
    -9    5    1   HB  4.32280  4.69760  4.61880  4.60180   42004485
    -9    6    1   HB  3.44580  3.62000  4.20700  4.04720   42004486
    -9    7    1   HB  5.01520  4.99460  5.40420  5.59482   42004487
    -9    8    1   HB  3.76760  3.21500  3.93120  3.16980   42004488
    -9    9    1   HB  3.59380  3.58140  3.57620  3.85780   42004489
    -9   10    1   HB  4.07820  4.40680  4.27220  4.44440   4200448A
    -9   11    1   HB  3.89300  4.11740  4.00340  3.96520   4200448B
    -9   12    1   HB  4.80940  4.81706  4.53640  4.80700   4200448C
    -9   13    1   HB  3.61520  3.87740  4.25000  3.76240   4200448D
    -9   14    1   HB  3.91840  3.64180  4.20980  4.02600   4200448E
    -9   15    1   HB  3.11900  3.35960  3.59760  3.49900   4200448F
    -9   16    1   HB  4.63900  4.34740  4.92340  4.73900   42004490
    -9   17    1   HB  4.58960  4.87500  4.93840  5.11160   42004491
    -9   18    1   HB  4.04840  3.76020  3.97280  4.12460   42004492
    -9   19    1   HB  3.59440  3.83360  3.98760  3.73780   42004493
    -9   20    1   HB  4.19000  4.56420  4.43060  4.38760   42004494
    -9   21    1   HB  3.74440  4.25680  4.19700  4.02980   42004495
    -9   22    1   HB  3.30820  2.99560  3.16860  3.31200   42004496
    -9   23    1   HB  3.34340  3.24860  3.64420  3.56920   42004497
    -9   24    1   HB  3.45280  3.66800  4.02040  4.14700   42004498
    -9   25    1   HB  3.70240  3.78920  4.41220  3.72980   42004499
    -9   26    1   HB  3.09600  3.72620  3.21220  3.41440   4200449A
    -9   27    1   HB  4.01360  4.01700  4.30560  3.99540   4200449B
    -9   28    1   HB  4.08940  4.21940  4.23940  4.27740   4200449C
    -9   29    1   HB  4.00280  3.89260  3.87360  3.92420   4200449D
    -9   30    1   HB  3.59040  3.60120  3.34740  3.73520   4200449E
    -9   31    1   HB  3.86400  3.73560  4.15980  3.85620   4200449F
    -9   32    1   HB  4.03320  4.12560  4.55220  3.78200   420044A0
    -9   33    1   HB  3.05400  2.99480  2.85820  2.57700   420044A1
    -9   34    1   HB  3.62500  4.04031  3.96380  3.84100   420044A2
    -9   35    1   HB  3.83840  3.53620  3.72180  3.87740   420044A3
    -9   36    1   HB  4.07720  3.87620  3.84140  4.22920   420044A4
    -9   37    1   HB  3.96740  4.17780  3.75680  4.01980   420044A5
    -9   38    1   HB  3.93420  4.17580  3.68820  4.20180   420044A6
    -9   39    1   HB  2.78220  2.86020  2.60520  2.82500   420044A7
    -9   40    1   HB  2.91640  3.42378  3.50420  2.88320   420044A8
    -9   41    1   HB  4.52780  4.37740  4.51500  4.58080   420044A9
    -9   42    1   HB  2.34254  1.91891  2.31776  2.43714   420044AA
    -9   43    1   HB  4.15960  4.06920  4.15500  3.96220   420044AB
    -9   44    1   HB  4.01540  4.14820  4.23800  4.24300   420044AC
    -9   45    1   HB  4.52660  4.57120  4.62580  4.86540   420044AD
    -9   46    1   HB  3.00360  2.87040  2.96380  2.98520   420044AE
    -9   47    1   HB  4.03640  3.74980  3.63080  4.02920   420044AF
    -9   48    1   HB  3.47960  3.47640  3.89800  3.62480   420044B0
    -9   49    1   HB  3.87800  2.58980  3.76560  3.76680   420044B1
    -9   50    1   HB  3.96240  4.03920  3.92800  4.01000   420044B2
    -9   51    1   HB  3.39520  3.99240  3.80500  4.16480   420044B3
    -9   52    1   HB  3.49620  4.06240  3.93080  4.24060   420044B4
    -9   53    1   HB  3.40400  3.53560  3.60880  3.46020   420044B5
    -9   54    1   HB  4.53160  4.70800  4.94820  4.88020   420044B6
    -9   55    1   HB  4.61860  4.69300  4.70100  4.58840   420044B7
    -9   56    1   HB  4.59960  4.08640  4.73740  4.35180   420044B8
    -9   57    1   HB  3.01240  3.34740  3.58380  3.81880   420044B9
    -9   58    1   HB  3.27540  3.46660  3.65920  3.57900   420044BA
    -9   59    1   HB  5.01130  5.36880  5.23300  5.20560   420044BB
    -9   60    1   HB  4.28696  3.98160  4.53020  4.53521   420044BC
    -9   61    1   HB  3.83520  4.09520  4.21100  4.17700   420044BD
    -9   62    1   HB  2.68360  2.47239  2.79200  2.82100   420044BE
    -9   63    1   HB  3.88850  3.81450  4.10500  4.02900   420044BF
    -9   64    1   HB  3.92550  3.58350  4.19450  3.70850   420044C0
    -9   65    1   HB  4.83650  4.50350  4.68050  4.97000   420044C1
    -9   66    1   HB  3.85500  3.82400  4.05500  4.13750   420044C2
    -9   67    1   HB  3.83520  3.51360  3.55640  3.48180   420044C3
    -9   68    1   HB  2.91100  2.88180  3.09880  2.95060   420044C4
    -9   69    1   HB  4.02740  4.34440  3.99560  4.55480   420044C5
    -9   70    1   HB  3.85200  3.84340  4.12780  4.14380   420044C6
    -9   71    1   HB  3.72780  3.82460  3.91120  4.18200   420044C7
    -9   72    1   HB  4.12040  4.55640  4.59760  4.74660   420044C8
   -10    1    1   HB  3.64440  4.48080  4.07732  4.34500   42004501
   -10    2    1   HB  2.96000  3.14980  3.02280  3.17700   42004502
   -10    3    1   HB  2.88320  2.90240  2.47100  3.25980   42004503
   -10    4    1   HB  3.96480  4.37640  4.11380  4.00620   42004504
   -10    5    1   HB  3.77580  3.96000  4.16180  4.34920   42004505
