#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -8               7               1              HB  0.52269  1.41525  0.52307  0.38769  1.40536  0.54070  1.09714  2.79419  1.16226  0.54756   42004407
               -9               7               1              HB  0.51935 -1.27260  0.48209 -0.96673 -1.40838  0.51217 -1.09726 -1.17547 -1.33562  0.50197   42004487
              -10               7               1              HB  0.55707  3.60747  0.55447  5.34298  4.11097  0.61339  3.88224  3.20165  4.35050  0.56033   42004507
              -11               7               1              HB  0.44728  5.51886  0.43538  3.67329  4.93525  0.46756  4.69859  5.90155  3.91278  0.44573   42004587
              -12               7               1              HB  0.49946 -2.27797  0.51074 -1.15019 -2.07090  0.52411 -2.13873 -2.49449 -2.02618  0.53013   42004607
              -13               7               1              HB  0.44420 -0.09136  0.43542  0.30475  0.36599  0.43184 -1.31151 -0.84418 -0.73172  0.45934   42004687
              -14               7               1              HB  0.49711 -0.42321  0.53269 -0.22412 -0.06225  0.53583 -0.24765  0.28583  0.02295  0.50242   42004707
              -15               7               1              HB  0.53317  0.28056  0.51480  0.48826  0.82873  0.50375 -0.28679  0.60129  0.40706  0.52612   42004787
              -15               7               2              HB  0.52820  1.03702  0.51416  2.12546  0.85758  0.53602  0.20241 -0.77987 -0.07222  0.52919   42008787
              -16               7               1              HB  0.44326 -2.78859  0.47298 -2.98549 -1.18497  0.46864 -3.76860 -1.64823 -2.23616  0.43756   42004807
              -16               7               2              HB  0.60696  6.69950  0.58441  7.12518  7.29212  0.54177  6.07025  6.74511  6.63314  0.56060   42008807
               -1               8               1              HB  0.57852  0.01020  0.59238 -1.26320  0.37629  0.55896 -0.31356  1.62615 -0.01707  0.57402   42004088
               -2               8               1              HB  0.48558  0.48459  0.47846  0.20763  0.18744  0.46735 -0.52587 -0.17432 -0.87574  0.46212   42004108
               -3               8               1              HB  0.50862 -2.74138  0.51052 -2.17934 -2.17351  0.51121 -2.70786 -2.40524 -2.17676  0.50195   42004188
               -4               8               1              HB  0.61379 -1.92804  0.61537 -2.37239 -1.88888  0.63445 -2.61407 -1.89222 -2.81366  0.60722   42004208
               -5               8               1              HB  0.50408  5.21961  0.52882  5.88319  6.91613  0.50353  4.59549  5.75067  6.15621  0.51430   42004288
               -6               8               1              HB  0.52973 -1.16068  0.55265  1.32492  0.95659  0.52493 -0.60922 -0.65117  1.37192  0.55288   42004308
               -7               8               1              HB  0.60316  4.04893  0.57474  5.36145  3.66906  0.59295  4.06701  2.70035  3.64505  0.58504   42004388
               -8               8               1              HB  0.48720  1.46038  0.49509  1.13516  0.38854  0.48158  0.98527  0.57382 -0.08080  0.47430   42004408
               -9               8               1              HB  0.44944 -1.68821  0.45619  0.40812 -2.48483  0.45322 -0.67606 -2.18698 -1.49276  0.45879   42004488
              -10               8               1              HB  0.60995  2.68059  0.57632  4.36885  2.17141  0.59654  2.38808  0.68177  1.88317  0.61383   42004508
              -11               8               1              HB  0.73043  5.67167  0.75685  7.63166  6.30099  0.70910  5.61356  4.85626  6.04269  0.70305   42004588
              -12               8               1              HB  0.52637 -0.20242  0.52338  0.26253 -0.39821  0.53678 -0.20772 -0.44803 -0.44697  0.50650   42004608
              -13               8               1              HB  0.51610 -2.63496  0.53091 -3.23663 -2.73733  0.54104 -2.71777 -2.03411 -2.92320  0.53529   42004688
              -14               8               1              HB  0.42668  2.34032  0.43997  2.27855  3.50235  0.43399  1.62226  3.20704  2.83625  0.44343   42004708
              -15               8               1              HB  0.45204  6.88257  0.43628  7.36334  8.09110  0.43441  5.92154  6.80356  7.12623  0.45124   42004788
              -15               8               2              HB  0.47018  1.04435  0.47247  0.50423  0.59030  0.49915  0.06621  0.42470 -0.58200  0.47316   42008788
              -16               8               1              HB  0.45702 -3.26789  0.46407 -2.33375 -2.90449  0.43721 -3.81590 -3.66957 -3.64044  0.46726   42004808
              -16               8               2              HB  0.52343  6.02673  0.49430  7.39038  6.54426  0.50967  6.62242  6.28813  7.30456  0.52907   42008808
               -1               9               1              HB  0.62132 -0.93425  0.58635 -0.46132  0.08666  0.61308 -1.67045 -0.66601 -0.72557  0.57282   42004089
               -2               9               1              HB  0.47332  4.00677  0.44261  4.02948  4.64655  0.41415  3.28089  4.20534  3.89744  0.44812   42004109
               -3               9               1              HB  0.39309  6.08429  0.38779  6.02990  6.07240  0.39927  5.80794  6.14708  5.87842  0.39257   42004189
               -4               9               1              HB  0.58374  0.70655  0.60274  1.26330  1.68160  0.60395  0.05422  0.89423  0.97319  0.60658   42004209
               -5               9               1              HB  0.57350  4.80533  0.60263  5.08753  4.05686  0.58227  3.66149  3.18208  3.06321  0.56158   42004289
               -6               9               1              HB  0.52809  0.89802  0.50166  1.31243  1.45867  0.48977 -0.71914 -0.12061 -0.06581  0.49340   42004309
               -7               9               1              HB  0.46264 -0.21596  0.48538  1.27319  0.71202  0.45626  0.03790 -0.21871  0.92440  0.49747   42004389
               -8               9               1              HB  0.49546 -1.83212  0.49515 -1.23456 -1.56816  0.47784 -1.96763 -2.14236 -1.77199  0.48149   42004409
               -9               9               1              HB  0.59348  2.96848  0.55595  2.98025  3.22971  0.53968  2.75213  3.52273  3.13317  0.57538   42004489
              -10               9               1              HB  0.61122  5.80204  0.61698  6.66210  5.67844  0.63633  5.50636  5.00684  5.29017  0.66733   42004509
              -11               9               1              HB  0.49806  4.37765  0.49667  5.59636  5.86580  0.46854  4.82210  5.40279  6.37689  0.50831   42004589
              -12               9               1              HB  0.58974 -1.35619  0.62411 -0.19119 -2.06733  0.63098 -0.90507 -2.30930 -1.71548  0.62300   42004609
              -13               9               1              HB  0.57695 -2.79542  0.51480 -2.60509 -2.52090  0.48715 -3.28262 -3.01742 -3.15597  0.55635   42004689
              -14               9               1              HB  0.46172  1.75661  0.46908  5.09223  4.34851  0.47565  1.94603  0.72884  4.52888  0.46232   42004709
              -15               9               1              HB  0.65422  5.36390  0.65263  5.29005  3.94730  0.60223  5.90170  4.95001  4.48544  0.67966   42004789
              -15               9               2              HB  0.48881  2.79812  0.45373  3.02305  2.96384  0.46831  2.05248  2.26062  2.18320  0.46201   42008789
              -16               9               1              HB  0.62251 -0.69439  0.63285 -0.32075 -0.13159  0.61912 -1.33108 -0.70061 -0.77509  0.63449   42004809
              -16               9               2              HB  0.46425  8.43535  0.45572  7.82437  8.58155  0.46666  7.24985  8.25694  7.24140  0.46116   42008809
               -1              10               1              HB  0.46489 -2.49221  0.49840 -1.77055 -2.48592  0.47510 -2.96319 -3.11766 -2.87739  0.48668   4200408A
               -2              10               1              HB  0.50171  1.48471  0.52709  5.14583  2.74164  0.48175  3.09714  1.54022  3.98497  0.51218   4200410A
               -3              10               1              HB  0.37309  7.87967  0.39004  9.35585  8.90472  0.38021  7.60052  7.48888  8.55068  0.41590   4200418A
               -4              10               1              HB  0.70163 -3.03386  0.67183 -2.36159 -3.01096  0.68727 -3.76029 -3.88771 -3.65508  0.69453   4200420A
               -5              10               1              HB  0.41180  2.79752  0.40854  2.62801  2.10775  0.38432  0.43836  0.34351 -0.17728  0.41898   4200428A
               -6              10               1              HB  0.53994  0.35047  0.51280  3.59565  2.94759  0.54178 -0.81677 -1.21849  1.55313  0.53370   4200430A
               -7              10               1              HB  0.44157  1.40436  0.42646  3.33360  0.80555  0.42446  1.42614 -0.89608  0.94259  0.43016   4200438A
               -8              10               1              HB  0.62534  7.57242  0.65145  8.07480  9.12707  0.63638  5.89686  7.11970  7.12147  0.66926   4200440A
               -9              10               1              HB  0.43683 -0.91792  0.41205 -0.85092 -0.16275  0.41154 -1.19385 -0.15976 -0.41800  0.42632   4200448A
              -10              10               1              HB  0.57871  5.38187  0.52891  6.29109  5.16891  0.50986  4.06326  3.22190  3.55527  0.58362   4200450A
              -11              10               1              HB  0.48190 10.45308  0.48458 11.78969 11.62255  0.51247  8.73602  8.70607  9.83181  0.53706   4200458A
              -12              10               1              HB  0.57277  0.85367  0.59275  1.43887  1.12679  0.62944  1.02147  1.32916  1.34844  0.60848   4200460A
              -13              10               1              HB  0.49677 -2.04922  0.48824 -1.95545 -1.41360  0.49736 -2.06282 -1.18557 -1.55978  0.50169   4200468A
              -14              10               1              HB  0.44198  0.23312  0.46775  0.79439  0.52745  0.44376  0.26840  0.30512  0.52290  0.42668   4200470A
              -15              10               1              HB  0.66011  4.69098  0.62293  5.87556  5.06363  0.64484  5.74534  5.48567  6.10369  0.70800   4200478A
              -15              10               2              HB  0.62147  0.52982  0.61229  2.36227  1.61908  0.60425  0.09593 -0.46473  1.05722  0.61012   4200878A
              -16              10               1              HB  0.42739 -3.58461  0.42667 -3.89864 -3.55542  0.40583 -4.62128 -4.12322 -4.60463  0.43620   4200480A
              -16              10               2              HB  0.59547  2.56976  0.60126  3.98903  3.23265  0.60976  2.18804  1.78486  2.87833  0.60677   4200880A
               -1              11               1              HB  0.54105 -2.21676  0.52970 -1.52796 -2.09909  0.54605 -2.12906 -2.40827 -1.91752  0.53303   4200408B
               -2              11               1              HB  0.52767  5.75849  0.51645  6.94581  6.52648  0.50189  5.14892  5.16672  5.90876  0.53535   4200410B
               -3              11               1              HB  0.43703  6.95304  0.44244  7.14661  6.80331  0.42354  6.96551  7.00717  6.77423  0.41985   4200418B
               -4              11               1              HB  0.68731 -1.54888  0.69274 -1.25934 -1.38713  0.63630 -1.62855 -1.33708 -1.57090  0.67566   4200420B
               -5              11               1              HB  0.51930  4.34402  0.50006  4.12979  3.63730  0.55002  3.55315  3.45674  2.91090  0.48587   4200428B
               -6              11               1              HB  0.56129 -1.35899  0.56455 -0.34429 -1.10395  0.53636 -1.32954 -1.35794 -1.13066  0.54476   4200430B
               -7              11               1              HB  0.56545 -1.48435  0.56165 -1.65474 -1.64700  0.51977 -2.00731 -1.52916 -2.16435  0.55996   4200438B
               -8              11               1              HB  0.55603  1.43441  0.53556  1.88438  0.94684  0.53691  2.73320  2.29162  2.40979  0.55013   4200440B
               -9              11               1              HB  0.42864 -3.22740  0.39944 -3.33913 -2.70634  0.42812 -3.38866 -2.54794 -2.88538  0.47649   4200448B
              -10              11               1              HB  0.57451  8.21848  0.57783 10.75638  8.09415  0.60132  8.61142  6.58357  8.63139  0.57231   4200450B
              -11              11               1              HB  0.68053 -1.89002  0.69325  0.36592 -0.97820  0.68523 -2.17955 -3.21180 -1.28856  0.70212   4200458B
              -12              11               1              HB  0.63792 -3.82072  0.63418 -2.64716 -3.38906  0.59966 -3.71887 -4.09366 -3.47966  0.67627   4200460B
              -13              11               1              HB  0.53184 -4.03081  0.54419 -3.18942 -3.19854  0.51842 -4.46397 -4.08348 -3.59652  0.53887   4200468B
              -14              11               1              HB  0.57117  3.76889  0.59899  3.41677  3.73829  0.62465  3.42813  4.21208  3.30692  0.57580   4200470B
              -15              11               1              HB  0.49466  4.46281  0.49882  4.40148  5.27169  0.48430  3.98809  5.05112  4.82601  0.49877   4200478B
              -15              11               2              HB  0.55548  0.15157  0.59380  1.24782 -1.23243  0.54612  0.45354 -1.64417 -1.02760  0.54435   4200878B
              -16              11               1              HB  0.55640 -2.89376  0.55599 -2.92023 -2.22681  0.56339 -3.10531 -2.04987 -2.47264  0.53761   4200480B
              -16              11               2              HB  0.61539  5.73162  0.57204  3.92323  5.68346  0.63794  5.70740  8.84544  5.68082  0.58360   4200880B
               -1              12               1              HB  0.44470 -5.00875  0.43983 -3.62116 -3.81621  0.46006 -5.28042 -5.39683 -3.89139  0.47730   4200408C
