#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -2              11               1              HB  0.63604 -0.23357  0.61053 -0.02004 -0.21769  0.55995 -0.21967 -0.04697 -0.23424  0.60690   4200410B
               -3              11               1              HB  0.52327 -0.16701  0.50916  0.02634 -0.14805  0.50084 -0.11594  0.00057 -0.12909  0.49353   4200418B
               -4              11               1              HB  0.80595 -0.29419  0.80444  0.01559 -0.26519  0.77835 -0.33777 -0.03986 -0.34475  0.81045   4200420B
               -5              11               1              HB  0.61325 -0.17370  0.58395  0.00251 -0.22526  0.60323 -0.19991 -0.01140 -0.19199  0.60654   4200428B
               -6              11               1              HB  0.63124 -0.20455  0.62832 -0.03737 -0.19662  0.57010 -0.23230  0.01648 -0.17396  0.59537   4200430B
               -7              11               1              HB  0.61799 -0.15023  0.58559  0.00654 -0.17186  0.60824 -0.23181  0.00720 -0.21286  0.61324   4200438B
               -8              11               1              HB  0.65499 -0.20216  0.60098 -0.03484 -0.21605  0.59086 -0.23022 -0.01418 -0.30031  0.62115   4200440B
               -9              11               1              HB  0.47911 -0.18032  0.47051 -0.05900 -0.17574  0.48445 -0.15865 -0.00815 -0.17312  0.47512   4200448B
              -10              11               1              HB  0.68469 -0.25505  0.64796 -0.09559 -0.21240  0.64925 -0.24963 -0.03413 -0.24480  0.68096   4200450B
              -11              11               1              HB  0.73101 -0.22258  0.70556 -0.04048 -0.26895  0.72217 -0.23309  0.10652 -0.28477  0.74948   4200458B
              -12              11               1              HB  0.84515 -0.31465  0.75178 -0.05373 -0.26585  0.73883 -0.15084  0.17226 -0.09893  0.75959   4200460B
