#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -13               7               1              HB  0.61209 -0.10733  0.57273  0.02101 -0.22588  0.55243 -0.18744 -0.10454 -0.17230  0.59286   42004687
              -14               7               1              HB  0.61848 -0.20370  0.61023 -0.02875 -0.29407  0.59746 -0.19993  0.03247 -0.18309  0.59863   42004707
              -15               7               1              HB  0.63177 -0.23945  0.59414  0.00283 -0.31764  0.63726 -0.17508 -0.11571 -0.26591  0.61113   42004787
              -15               7               2              HB  0.68352 -0.20855  0.64320 -0.06775 -0.19485  0.61490 -0.17880 -0.02621 -0.18446  0.69540   42008787
              -16               7               1              HB  0.59197 -0.14308  0.55943  0.06413 -0.19536  0.54383 -0.16874  0.02858 -0.13856  0.63076   42004807
              -16               7               2              HB  0.74559 -0.36225  0.71888 -0.12155 -0.17493  0.60931 -0.26220  0.00087 -0.28369  0.68337   42008807
               -1               8               1              HB  0.67872 -0.30995  0.74586 -0.01025 -0.24602  0.64060 -0.28986 -0.06584 -0.26072  0.69808   42004088
               -2               8               1              HB  0.57326 -0.18608  0.50283 -0.06475 -0.11737  0.51853 -0.11090  0.03227 -0.05254  0.49705   42004108
               -3               8               1              HB  0.54667 -0.22600  0.60461 -0.10686 -0.31200  0.56594 -0.18415 -0.03553 -0.17724  0.53053   42004188
               -4               8               1              HB  0.77375 -0.27317  0.70040 -0.09784 -0.18149  0.66771 -0.23789  0.01153 -0.24465  0.64297   42004208
               -5               8               1              HB  0.63085 -0.28848  0.57956 -0.08066 -0.22227  0.61069 -0.23669  0.06135 -0.08599  0.64418   42004288
               -6               8               1              HB  0.61127 -0.23718  0.58933  0.08956 -0.21468  0.64109 -0.18842 -0.05751 -0.25465  0.57620   42004308
               -7               8               1              HB  0.68636 -0.32920  0.66783 -0.04266 -0.19281  0.65331 -0.18642 -0.00815 -0.27090  0.61642   42004388
               -8               8               1              HB  0.53722 -0.16557  0.54026  0.00158 -0.15020  0.48936 -0.13587 -0.05017 -0.20651  0.52804   42004408
               -9               8               1              HB  0.57248 -0.17312  0.52629  0.03151 -0.19613  0.51927 -0.14995 -0.04444 -0.14386  0.51083   42004488
              -10               8               1              HB  0.68529 -0.34076  0.71751 -0.00530 -0.29621  0.66645 -0.30165 -0.18401 -0.29842  0.68022   42004508
              -11               8               1              HB  0.79628 -0.25619  0.75985 -0.08583 -0.24372  0.76868 -0.23591 -0.10152 -0.36788  0.81342   42004588
              -12               8               1              HB  0.59932 -0.17865  0.54436 -0.01085 -0.17601  0.56417 -0.19002  0.04147 -0.14872  0.57134   42004608
              -13               8               1              HB  0.59196 -0.19065  0.57657 -0.03413 -0.24045  0.55613 -0.21792 -0.04566 -0.14373  0.55662   42004688
              -14               8               1              HB  0.50670 -0.21755  0.48681 -0.00056 -0.09268  0.46103 -0.10360  0.04881 -0.17452  0.52124   42004708
              -15               8               1              HB  0.48103 -0.21292  0.49533 -0.12859 -0.13999  0.46790 -0.14179  0.09345 -0.17389  0.54527   42004788
              -15               8               2              HB  0.56210 -0.18770  0.55109  0.02779 -0.14798  0.50686 -0.17090 -0.06813 -0.18568  0.53723   42008788
              -16               8               1              HB  0.52108 -0.20063  0.50663 -0.02463 -0.25886  0.52221 -0.16106 -0.02246 -0.09374  0.46587   42004808
              -16               8               2              HB  0.58051 -0.19520  0.56607 -0.05412 -0.16588  0.52607 -0.16510  0.06865 -0.19424  0.56085   42008808
               -1               9               1              HB  0.66698 -0.15221  0.65158  0.06450 -0.21816  0.68687 -0.27154 -0.12798 -0.25370  0.69631   42004089
               -2               9               1              HB  0.51708 -0.26562  0.55343 -0.00239 -0.23721  0.47188 -0.18873 -0.01916 -0.17308  0.47364   42004109
               -3               9               1              HB  0.50481 -0.13607  0.47437 -0.05799 -0.17922  0.52605 -0.13873  0.01372 -0.15327  0.48726   42004189
               -4               9               1              HB  0.67695 -0.34728  0.69372  0.04489 -0.18988  0.60189 -0.23517 -0.09423 -0.22690  0.62745   42004209
               -5               9               1              HB  0.65397 -0.19445  0.58110  0.02298 -0.16931  0.59031 -0.27875 -0.14304 -0.27955  0.66911   42004289
               -6               9               1              HB  0.59406 -0.19242  0.58022  0.00039 -0.17928  0.52097 -0.20046 -0.02832 -0.16080  0.54372   42004309
               -7               9               1              HB  0.51120 -0.20684  0.54946 -0.00529 -0.15550  0.51121 -0.23384  0.08626 -0.10285  0.54585   42004389
               -8               9               1              HB  0.54531 -0.19540  0.53369 -0.01850 -0.13725  0.52441 -0.21342 -0.01340 -0.09291  0.56174   42004409
               -9               9               1              HB  0.66073 -0.21867  0.65661  0.03059 -0.26449  0.59510 -0.16919  0.02423 -0.14903  0.61366   42004489
              -10               9               1              HB  0.70510 -0.24550  0.67233  0.06445 -0.22379  0.75609 -0.16703  0.05528 -0.32396  0.68977   42004509
              -11               9               1              HB  0.55377 -0.20762  0.54641 -0.07517 -0.19854  0.58784 -0.25195  0.02383 -0.24631  0.59666   42004589
              -12               9               1              HB  0.68260 -0.26116  0.68091  0.06472 -0.20491  0.75203 -0.21567 -0.04606 -0.24555  0.62945   42004609
              -13               9               1              HB  0.65424 -0.31508  0.62235 -0.00262 -0.24754  0.57858 -0.19863 -0.10192 -0.17635  0.57588   42004689
              -14               9               1              HB  0.60451 -0.23510  0.58973 -0.01723 -0.19569  0.60027 -0.16331 -0.01934 -0.14780  0.58495   42004709
              -15               9               1              HB  0.81633 -0.38369  0.78957 -0.05606 -0.26262  0.78073 -0.35157  0.06531 -0.21268  0.77793   42004789
              -15               9               2              HB  0.61307 -0.27652  0.58845 -0.02854 -0.20514  0.52538 -0.20606 -0.01720 -0.20256  0.57753   42008789
              -16               9               1              HB  0.71449 -0.29584  0.75570 -0.02547 -0.31266  0.71106 -0.32094  0.00130 -0.23755  0.67779   42004809
              -16               9               2              HB  0.53392 -0.17881  0.57776  0.00186 -0.20821  0.49631 -0.15451 -0.14473 -0.17896  0.50841   42008809
               -1              10               1              HB  0.61116 -0.23145  0.60068 -0.01256 -0.19489  0.56011 -0.12830  0.05851 -0.19886  0.53255   4200408A
               -2              10               1              HB  0.61242 -0.25399  0.82214  0.03364 -0.18397  0.54400 -0.17950  0.01467 -0.22716  0.57657   4200410A
               -3              10               1              HB  0.53546 -0.20749  0.55821 -0.05061 -0.16717  0.49952 -0.17037 -0.04056 -0.12539  0.44170   4200418A
               -4              10               1              HB  0.64094 -0.25923  0.60394  0.02418 -0.29585  0.69437  0.18915  0.30263  0.25527  0.65104   4200420A
               -5              10               1              HB  0.50397 -0.11314  0.46680 -0.03163 -0.13065  0.47496 -0.16684  0.02702 -0.15551  0.49359   4200428A
               -6              10               1              HB  0.68542 -0.19697  0.58387  0.05898 -0.21880  0.68059 -0.16849 -0.02040 -0.24203  0.57045   4200430A
               -7              10               1              HB  0.48310 -0.12570  0.57726 -0.03404 -0.16913  0.54219 -0.22536  0.07259 -0.23418  0.52347   4200438A
               -8              10               1              HB  0.73198 -0.25826  0.68726 -0.05058 -0.30513  0.70009 -0.24769 -0.05259 -0.15527  0.70793   4200440A
               -9              10               1              HB  0.58547 -0.16651  0.61107 -0.07674 -0.12339  0.61457 -0.15627 -0.03520 -0.18054  0.62287   4200448A
              -10              10               1              HB  0.73307 -0.24930  0.67135  0.06036 -0.21278  0.64729 -0.25730 -0.02702 -0.21463  0.65747   4200450A
              -11              10               1              HB  0.61403 -0.24697  0.67875  0.01565 -0.20360  0.61652 -0.14355  0.02849 -0.19996  0.58842   4200458A
              -12              10               1              HB  0.76077 -0.13260  0.73752  0.01084 -0.27142  0.69238 -0.18007  0.08501 -0.24722  0.67753   4200460A
              -13              10               1              HB  0.64795 -0.21925  0.62839 -0.03867 -0.22850  0.59241 -0.26823  0.00226 -0.16907  0.60672   4200468A
              -14              10               1              HB  0.50129 -0.16666  0.47854  0.13120 -0.18846  0.44531 -0.15521 -0.07365 -0.15398  0.46996   4200470A
              -15              10               1              HB  0.81056 -0.32215  0.75778  0.00326 -0.33827  0.75698 -0.34535 -0.04589 -0.17890  0.73070   4200478A
              -15              10               2              HB  0.71566 -0.27910  0.71285  0.06261 -0.31902  0.71483 -0.29924  0.00315 -0.28529  0.68537   4200878A
              -16              10               1              HB  0.47890 -0.13703  0.48017 -0.04422 -0.16324  0.45369 -0.05728  0.06039 -0.05129  0.47447   4200480A
              -16              10               2              HB  0.67896 -0.27679  0.69897  0.12915 -0.32850  0.61117 -0.24147 -0.10546 -0.26706  0.65725   4200880A
               -1              11               1              HB  0.52128 -0.20510  0.49626  0.03449 -0.19431  0.62144 -0.20916 -0.00715 -0.17529  0.49428   4200408B
               -2              11               1              HB  0.65112 -0.26704  0.64723 -0.00839 -0.26959  0.57280 -0.22440 -0.09666 -0.19337  0.58815   4200410B
               -3              11               1              HB  0.58215 -0.12893  0.55351 -0.00674 -0.13936  0.48624 -0.17194 -0.01011 -0.19232  0.56157   4200418B
               -4              11               1              HB  0.85352 -0.21617  0.80187 -0.01419 -0.40981  0.86933 -0.31595 -0.01439 -0.30903  0.85888   4200420B
               -5              11               1              HB  0.57002 -0.17581  0.57279 -0.06525 -0.21755  0.64039 -0.10565  0.04566 -0.13286  0.56556   4200428B
               -6              11               1              HB  0.63287 -0.24723  0.60775 -0.16244 -0.14715  0.58732 -0.17314 -0.06313 -0.17154  0.56006   4200430B
               -7              11               1              HB  0.63123  0.02478  0.58465  0.16531 -0.02655  0.59482 -0.07895  0.05782 -0.12097  0.55845   4200438B
               -8              11               1              HB  0.71873 -0.21703  0.63194 -0.03747 -0.24393  0.60872 -0.24750  0.01588 -0.15723  0.60176   4200440B
               -9              11               1              HB  0.38709 -0.14185  0.45470 -0.02249 -0.16965  0.39815 -0.14075 -0.00389 -0.11775  0.44252   4200448B
              -10              11               1              HB  0.65165 -0.26596  0.67526 -0.00664 -0.24764  0.66686 -0.26356 -0.07107 -0.24939  0.68259   4200450B
              -11              11               1              HB  0.73993 -0.20780  0.68538 -0.07566 -0.36664  0.77904 -0.29742  0.01340 -0.31514  0.73778   4200458B
              -12              11               1              HB  0.84502 -0.27954  0.76344  0.06211 -0.32548  0.76363 -0.18263  0.17217  0.04534  0.76994   4200460B
              -13              11               1              HB  0.59047 -0.13604  0.55801 -0.01383 -0.22497  0.61414 -0.20868 -0.01203 -0.17011  0.57456   4200468B
