#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -15               8               2              HB  0.54013 -0.19283  0.56392 -0.06775 -0.10825  0.51973 -0.09553  0.03074 -0.17592  0.55990   42008788
              -16               8               1              HB  0.55614 -0.18654  0.50109 -0.03131 -0.15326  0.52381 -0.17212 -0.04473 -0.20929  0.55290   42004808
              -16               8               2              HB  0.61195 -0.21075  0.63834  0.04312 -0.22476  0.55991 -0.19241 -0.05793 -0.18063  0.63671   42008808
               -1               9               1              HB  0.68445 -0.25799  0.76560 -0.06660 -0.24727  0.66958 -0.21784 -0.04981 -0.22441  0.68113   42004089
               -2               9               1              HB  0.58829 -0.19500  0.54414 -0.03809 -0.17869  0.53969 -0.15825 -0.01472 -0.15950  0.49974   42004109
               -3               9               1              HB  0.46582 -0.14789  0.46540  0.04603 -0.16599  0.46852 -0.19166 -0.07317 -0.14691  0.46659   42004189
               -4               9               1              HB  0.72304 -0.25979  0.72445  0.05393 -0.16971  0.66134 -0.26490  0.06205 -0.25687  0.71384   42004209
               -5               9               1              HB  0.66123 -0.21386  0.67638  0.03588 -0.29868  0.64772 -0.20706 -0.02435 -0.24756  0.69344   42004289
               -6               9               1              HB  0.56862 -0.19986  0.59566 -0.01720 -0.20306  0.59243 -0.12051 -0.03620 -0.21188  0.53641   42004309
               -7               9               1              HB  0.52115 -0.17038  0.50140 -0.01191 -0.10309  0.54526 -0.20730  0.02898 -0.18591  0.55586   42004389
               -8               9               1              HB  0.58562 -0.19051  0.61156 -0.02760 -0.20508  0.58826 -0.21483 -0.03019 -0.19911  0.58118   42004409
               -9               9               1              HB  0.69490 -0.24894  0.64213 -0.00315 -0.24090  0.61215 -0.13280 -0.03261 -0.20830  0.65641   42004489
              -10               9               1              HB  0.69380 -0.21871  0.72045  0.01251 -0.31475  0.69882 -0.25292 -0.05649 -0.23354  0.77007   42004509
              -11               9               1              HB  0.55130 -0.17405  0.52756 -0.00636 -0.16919  0.55509 -0.18535 -0.01745 -0.17570  0.58572   42004589
              -12               9               1              HB  0.75882 -0.26921  0.73799 -0.02094 -0.28060  0.70140 -0.25676 -0.02375 -0.27426  0.69478   42004609
              -13               9               1              HB  0.59243 -0.19350  0.61982 -0.05106 -0.18257  0.60953 -0.21700  0.01526 -0.19884  0.64140   42004689
              -14               9               1              HB  0.56778 -0.20394  0.58377  0.01108 -0.21790  0.55644 -0.10252 -0.06450 -0.18397  0.54971   42004709
              -15               9               1              HB  0.70580 -0.26277  0.75494  0.04534 -0.28550  0.72160 -0.28722  0.01485 -0.27309  0.75538   42004789
              -15               9               2              HB  0.56754 -0.19994  0.57287 -0.00298 -0.23092  0.60981 -0.17440 -0.03211 -0.23052  0.58648   42008789
              -16               9               1              HB  0.78235 -0.26309  0.70605  0.01441 -0.29856  0.71538 -0.23827 -0.00730 -0.27144  0.70649   42004809
